platform,komentar,timestamp
youtube,Mas Gibran pake bot like? Kenapa gak pake bot komen juga? Biar imbang gitu..,2025-05-01 19:20:09
youtube,"Nonton ini di kamar mandi, alhamdulillah BAB lancar",2025-05-01 19:20:15
youtube,Siapa disini yang sengaja stop videonya dan cuman baca baca komen ,2025-05-01 19:20:15
youtube,"Nonton ferry irwandi berasa seperti sedang diberikan kuliah umum oleh dosen, tapi ketika nonton video ini berasa seperti melihat anak smp sedang presentasi  mohon maaf bapak wapres prihal kejujuran ini ",2025-05-01 19:20:15
youtube,"Awalnya skeptis. Tapi setelah dengerin omongan Fufufafa, malah jadi pesimis.
Mustahil mempercayai kata2 orang hasil ngangkangi konstitusi.",2025-05-01 19:20:15
youtube,Salah satu anak muda Indonesia yg tahan malu,2025-05-01 19:20:15
youtube,Gua yakin dia nggak paham 90% dari apa yg dia omongkan,2025-05-01 19:20:15
youtube,baru kali ini lebih excited liat iklan di YT ketimbang kontennya,2025-05-01 19:20:15
youtube,"Kesini karena rame lewat di beranda yang katanya ""isi nya kosong, nggak bermanfaat"" terus coba ku tonton. Dan yap. Beneran kosong jir kagak ada yang masuk di pikiran. Nyesel gua 6 menit buat ginian",2025-05-01 19:20:15
youtube,"Baru kali ini liat wapres dikatain banyak orang, setelah liat komentar di sini ",2025-05-01 19:20:15
youtube,"Disaat animasi lokal paling keren sekarang ini yaitu jumbo sukses untuk langkah awal, Pemerintah? ""numpang dulu nih"" padahal gak tahu menahu, iklan aja pakai ai. Itu... Mereka animator buat pakai tangan, otak dan isi hati",2025-05-01 19:20:15
youtube,"Saya belajar dari Mas Gibran, bahwa punya Paman di MK itu adalah suatu kebanggaan ",2025-05-01 19:20:15
youtube,Sebuah text di blkg kamera berasa nyata ,2025-05-01 19:20:15
youtube,"Jir, like nya tiba² ngelonjak naik, Papah sewain bot dongggg",2025-05-01 19:20:15
youtube,DATANG KE KAMPUS FORUM KEBANGSAAN GITULOO.. SEJAUH MANA KECERDASAAN DN WAWASAN TENTANG BANGSA INI...,2025-05-01 19:20:15
youtube,"UKT naik, Pak. Banyak anak terancam tidak bisa kuliah. Kesempatan seperti apa yang sedang bapak bicarakan sekarang jika proses dalam meraih pendidikan berkualitas sekarang dipersulit?",2025-05-01 19:20:15
youtube,"Anak muda banyak tawuran, anak muda jadi geng motor juga banyak, ormas yg jadi problematik masyarakat? Coba kali kali wakil rakyat nih survey tanpa ajudan ke daerah daerah rawan di ibukota atau daerah. Pake Hoodie kacamata. Rasain sendiri kerasnya rakyat hidup gimana",2025-05-01 19:20:15
youtube,Videonya gak penting tapi seneng baca komennya ,2025-05-01 19:20:15
youtube,"Di hina tidak tumbang, di puji tidak pantas",2025-05-01 19:20:15
youtube,Bro punya bakat untuk membuat video untuk pengidap insomnia,2025-05-01 19:20:15
youtube,"Mas Gibran kayaknya harus belajar lagi soal AI, apalagi di negara kita yang perlindungan IP-nya masih rendah. Bahkan di banyak negara maju, AI masih dibiarkan 'belajar' menggunakan data hasil kerja orang lain tanpa lisensi apapun. Memberi pujian terhadap Jumbo lalu mengatakan manusia tanpa AI akan kalah dengan manusia menggunakan AI adalah 2 hal yang sangat bertentangan.",2025-05-01 19:20:15
youtube,"DATANG, BINGUNG, PULANG",2025-05-01 19:20:22
youtube,"Edan taktik fufufafa, suntik like jadi 92rb",2025-05-01 19:20:22
youtube,Artificial Intelligence sangat dibutuhkan untuk orang dengan trait Natural Stupidity. Ini contohnya,2025-05-01 19:20:22
youtube,"Semoga mendapat Hidayah, Aamiin",2025-05-01 19:20:22
youtube,"Ingfo 19 juta lapangan kerja nya dong, gw udah usia 25 (udah kadaluarsa kayanya). Barangkali para pendukungnya mau nyariin buat kita², karena gw yakin yg seumuran dgn saya masi banyak yg belom bekerja dengan layak",2025-05-01 19:20:22
youtube,u didnt just put jumbo and AI in the same frame lmao,2025-05-01 19:20:22
youtube,Kesini yg cuma mau disilike doang cung,2025-05-01 19:20:22
youtube,"Disini kebanyakan koment ngomongin orangnya, bukan ngomongin apa yg di omongin orang dalam konten ini.
Padahal rasululloh berpesan,

Lihatlah apa yg dibicarakan, 
Bukan siapa yg membicarakan.",2025-05-01 19:20:22
youtube,"Coba dong pak wapres mampir ke kampus kita untuk diskusi mengenai bonus demografi yg akan kita tuju itu
Biar kita bisa saling bercakap cakap perihal itu",2025-05-01 19:20:22
youtube,"“Bonus Demografi Katanya? Realitanya Bonus Tekanan!”

Katanya: Generasi muda adalah harapan bangsa.

Faktanya:
12,21 juta pengangguran terbuka di Indonesia mayoritas usia produktif (BPS, 2024).

Lulusan sarjana nambah tiap tahun, tapi kerja sesuai jurusan? Cuma 20%-an.

Gaji UMR di banyak daerah nggak nyampe 3 juta, tapi harga sewa kos, listrik, BPJS, dan cicilan udah ngisep dari awal bulan.


Katanya: Anak muda Indonesia siap memimpin.
Faktanya:

Ruang partisipasi dipenuhi “anak pejabat” dan “orang dalam.”

Anak muda kritis malah dicap “radikal” atau “bikin gaduh.”

Jadi aktivis = diawasi. Buka suara = diserang buzzer.


Katanya: Kita unggul di teknologi dan AI.
Faktanya:

Jaringan internet di daerah masih banyak yang lemot kayak siput.

Sekolah di pelosok pakai kurikulum digital, tapi gadget pun gak punya.

Program pelatihan kerja? Banyak yang cuma formalitas, sertifikat numpuk, kerjaan tetap gak nyambung.

Bonus demografi itu bukan cuma angka. Itu beban di pundak anak muda.
Kalau sistemnya masih bobrok, fasilitas setengah hati, dan kebijakan gak pro-rakyat…
Ini bukan giliran kita. Ini giliran kita dibohongi",2025-05-01 19:20:22
youtube,Kesini buat dislike doang jangan geer.,2025-05-01 19:20:22
youtube,Beruntung lah yang masih memiliki orang tua(apa) sayang aku sudah tidak memiliki ...,2025-05-01 19:20:22
youtube,"Siapapun adminnya tolong kasih tau bosmu suruh bacain isi komentar vidio ini, karena kami yakin doi gak lagi sibuk sibuk banget, banyak waktu luang buat baca isi komentar sambil rebahan. Terimakasih admin",2025-05-01 19:20:22
youtube,"Maaf mas wapres. Setiap janji kampanye yang anda gaungkan kelak akan di tagih rakyat entah dunia atau di akhirat. Contohnya 19jt lapangan kerja. Kenyataannya saya sampai saat ini nyari kerja juga susah. Ad syarat batas umur, syarat penampilan menarik, bisa kerja di bawah tekanan dan lain2.

Dan itu berlaku buat lulusan dr SMP sampai sarjana. Jangan bilang sarjana buat lapangan kerja yaa? Karena tidak semua orang punya uang lebih buat modal usaha. Dan tidak semua orang beruntung memiliki previlage seperti mas wapres. Sampai bapak, anak dan menantu juga jadi pejabat pemerintahan.

Jadi harapan saya, jika ingin rakyat kembali percaya maka mulailah merealisasikan semua janji kampanye anda satu per satu. Jangan manis di kampanye saja. 

Mulailah sadar bahwa Indonesia itu sedang tidak baik2 saja. Korupsi di mana2, susahnya rakyat nyari lapangan kerja, banyak UMKM lesu dan gulung tikar, kriminalitas semakin meningkat, para pejabat hanya memperkaya diri sendiri tanpa mikir kesusahan rakyatnya.

Malu sudah merubah UU konstitusi tapi tidak bisa kerja dan tidak bisa merealisasikan janji kampanye. 

Mending mundur terhormat dari pada nanggung dosa di akhirat.",2025-05-01 19:20:22
youtube,Kira kira dibaca gak yah komentar komentar kita ini yg sangat mewakili sebahagian besar rakyat ,2025-05-01 19:20:22
youtube,"Seperti bung Rin , saya sangat percaya Indonesia Emas 2045 . Tapi hijriyah",2025-05-01 19:20:22
youtube,Terima kasih mas waspres karna menyediakan kolom komentar untuk kami meluapkan esmosi udah gedek banget kitaaa,2025-05-01 19:20:22
youtube,"Makasih banyak wapresku yang memikirkan rakyatnya sampai rela gabisa beliin sepatu branded buat anaknya... Saya bangga dengan beliau, Bapak Proklamasi sekaligus Bapak Koperasi Indonesia Bapak Muhammad Hatta ",2025-05-01 19:20:22
youtube,"Knapa banyak y dislike , padahal dia adalah wapres y di pilih oleh 58 persen rakyat indonesia, jadi curiga kalo kaya gini",2025-05-01 19:20:22
youtube,"Siap mas Gibran, kita anak-anak muda bangsa ini akan terus berjuang mewujudkan harapan Indonesia emas 2045 
maju terus, jangan kasih kendor, biar para haters kelonjotan dengan keberhasilan mas Gibran dan pak Prabowo membawa Indonesia menjadi lebih baik lagi ",2025-05-01 19:20:22
youtube,"Gaya ngomongnya positif banget Mas Gibran ini. 

Positif narkoba",2025-05-01 19:20:28
youtube,"Lebaran kemarin pas mudik, gua lepas foto wapres dari dinding rumah mak gue. Bikin puasa batal cuy.... Mau ngamuk aja bawaannya",2025-05-01 19:20:28
youtube,"Kebenaran akan mencari jalannya sendiri & Kebohongan tidak akan bisa ditutupi selamanya...,
Kelihatan sekali klo baca teks & bukan kemampuan dari dalam sang monolog...,
Sangat menyedihkan buat seluruh rakyat indonesia dg kapasitas pemimpinnya yg seperti ini...",2025-05-01 19:20:28
youtube,Paringi sabar ya Alloh untuk 5 tahun ini..indonesia Oleng,2025-05-01 19:20:28
youtube,"Jadi inget kata-kata Tong Samcong, ""Isi adalah kosong, kosong adalah Samsul"" ",2025-05-01 19:20:28
youtube,"Bonus Demografi 
Bonus dari Bapak 
Bonus dari Paman ",2025-05-01 19:20:28
youtube,"Jujur, gw liat VT di tiktok trus penasaran, pas liat aslinya di detik ke 3 gw pause, trus lihat komentar komentarnya. Ini baru hiburan ",2025-05-01 19:20:28
youtube,gara gara chanel bung hersubeno arif saya ngabisin waktu lumayan banyak bacain komen disini ,2025-05-01 19:20:28
youtube,"> bikin animasi 5 tahun
> gak dapat support atau funding dari pemerintah
> pas rilis dicemooh AI Bros dan emak-emak agamis
> Tiba-tiba di claim sama si paling AI
> mfw",2025-05-01 19:20:28
youtube,"⅗ bagian video di awal..muter2 ngasi tau adanya bonus demografi yg perlu dimanfaatkan

⅕ slanjutnya..ngasi contoh generasi muda yg berprestasi

⅕ terakhir penyemangat..

Kirain akan ada gagasan/trobosan yg akan diusulkan ke generasi muda..ternyata cuma ""mbangunin"" aja bahwa kita bisa. Itu mah udh pada sadar
+
Generasi muda mah g takut dengan tantangan. Whether generasi muda yg modalnya otak tanpa skill ato sbaliknya, atau ada 22nya. Yg generasi muda takutkan itu ""kepala"" yg ""kosong""..",2025-05-01 19:20:28
youtube,"lu saja jadi wakil presiden jalannya gak benar, sok kasih pencerahan pula sama anak muda, lu mendingan mundur deh biar Indonesia maju, makmur, adil dan beradab",2025-05-01 19:20:28
youtube,Wapres taj ada muka ceria tak ada senyum tegang terus. Mungkin karena jadi tiba2 jadi wapres instan oplosan bpknya.,2025-05-01 19:20:28
youtube,"Selama ini saya percaya ""jgn pandang siapa yg bicara, tapi apa yg dia bicarakan."" Ternyata saya salah, kdang kita perlu melihat ""siapa yg bicara""",2025-05-01 19:20:28
youtube,Healing di mari ahhhh ngliatin org2 yg ga takut hilang ,2025-05-01 19:20:28
youtube,kapan nih ke kampus2...diskusi terbuka dek gibran?,2025-05-01 19:20:28
youtube,mas gib... indonesia ini negara besar... bgmn caranya agar rakyat bisa sejahtera... pikirkan itu dulu..,2025-05-01 19:20:29
youtube,"Video yang sangat bermanfaat patut diapresiasi  untuk saudara ""Ferry Irwandi"" ",2025-05-01 19:20:29
youtube,"Bg km sadar kalo km pengambil keputusan kan?? WKWK.

We don't need all that ""motivation"" ur role is to make it happen.

Edit:
I mean like, so what? Terus apa? Isi video ini cuman informasi faktual terkini dalam 1 bulan ke belakang dan statement normatif ""kita harus bersama"".

We know that. Pertanyaannya sekarang kan adalah apa yang pemerintah lakukan untuk menyambut itu? Pake AI? Sejauh apa? Caranya gimana? Rolenya sebagai apa? Builder kah? Researcher kah? Atau lagi² cuman pemakai kah?

KPInya gimana buat memberdayakan AI? Untuk bisa memberdayakan, kita perlu apa? Gimana cara kita memenuhi parameter sebelum mencapai pemberdayaan AI? Dananya berapa? Mekanisme penyalurannya gimana?

Peran Anda itu menjawab pertanyaan tadi. Anda ini pengambil keputusan, bukan pembawa berita.

Sekian.",2025-05-01 19:20:29
youtube,Org seperti ini jgn sampe di pilih pd pilpres 2029... ingat jgn sampai kita pilih org seperti ini pd pilpres 2029.,2025-05-01 19:20:29
youtube,"Baru kali ini, liat petinggi negeri dibully habis-habisan di chanel akunnya sendiri... Ada apa dengan bangsa ini. Apakah Indonesia akan benar-benar berakhir di 2030 sesuai ucapan bapak presiden.. ",2025-05-01 19:20:29
youtube,"Update Like vs Dislike
: 123rb
: 157rb

Update: Setelah 24 Jam
: 124rb
: 170rb",2025-05-01 19:20:35
youtube,"Dihina tidak tumbang, dipuji tidak pantas.",2025-05-01 19:20:35
youtube,Cuma youtube doang memang platform yg masih bersih dari buzzer,2025-05-01 19:20:35
youtube,Semoga indonesia makin jaya ,2025-05-01 19:20:35
youtube,"Keren
Natural banget o'on-nya",2025-05-01 19:20:35
youtube,"Pansos? Semua dipolitisasi.. film jumbo, u17 itu prestasi mereka.. bukan kontribusi anda",2025-05-01 19:20:35
youtube,buzzer-buzzernya pun tidak sanggup menutupi banyak komenan negatifnya,2025-05-01 19:20:35
youtube,mantappp materinya sangat manis dan kopong  kaya bola ubi mas,2025-05-01 19:20:35
youtube,"Kontribusi di film jumbo apa ? kok tiba"" bawa film Jumbo",2025-05-01 19:20:35
youtube,"Gua masih nggak bisa maafin bapak yang gembar gembor nyuarain AI yang bikin artist indonesia cabut dan nggak ingin survive di negaranya sendiri. yang gimana nggak cabut, industri kreatif indonesia aja belum berkembang malah dikapak ama wapresnya yang lebih mendukung AI sama juga komdigi. gua masih ngarep pemerintah lebih memperhatikan industri kreatif indonesia",2025-05-01 19:20:35
youtube,Jauhi Narkoba ya Gaes..... Narkoba bisa membuat kita menjadi PLONGA-PLONGO PERMANEN,2025-05-01 19:20:35
youtube,Maju dan selalu Rendah hati pak Wapres,2025-05-01 19:20:35
youtube,"Di 12 detik pertama aku pause, kesini bkn mau nomton cuma mau baca komen yang seru2..maaf cuma kepo komen doank",2025-05-01 19:20:35
youtube,Yuk rame2 tonton versi Ferry Irwandinya aja.. bahasa dan cara penyampaiannya malah lebih pantes jadi wapres dia,2025-05-01 19:20:35
youtube,Wapres paling tertaikkk sepanjang sejarah,2025-05-01 19:20:35
youtube,Mental pejabat dan pemimpinnya jgn korupsi lg. Cth pemimpin hebat  adlah KDM,2025-05-01 19:20:35
youtube,"hasil cek persentase like dislike video ini per 21 April 2025:
like 2.507  (8%)
dislike 27.826  (92%)",2025-05-01 19:20:35
youtube,Pake AI aja mas videonya daripada nyolong konsep video pak ferry yang notabene oposisi yang suka kritik pemerintah,2025-05-01 19:20:35
youtube,"Nonton ini, malah setelah nonton videonya Bang Ferri Irwandi
Ada yang sama?? ️",2025-05-01 19:20:35
youtube,Keren sih editing ny ,2025-05-01 19:20:35
youtube,"mas gibran kok likenya pake bot sih, habis ngadu yah ke bapak",2025-05-01 19:20:43
youtube,"Bran, kalau lu liat jumlah dislike, komentar & tanggapan orang yang jauh dari kata positif.. mikir nggak sih ada yang salah dari itu? Sadar nggak kalau warga Indo sama lu  gak mengharapkan lu ada di posisi lu sekarang? Kalau lu masih mengganggap diri lu layak jadi seorang wapres dari negara ini, asli lu GILA bran  Lu gak lebih dari seorang anak muda yang cuman ngerasa punya sedikit kelebihan dengan sebagian besar rasa percaya diri hanya karena Bapak lu & circle disekitarnya, yang emang cuman modusnya oportunis. Lu sendiri tau kok kalau sebenernya masih banyak orang yang lebih layak, lebih cerdas, lebih punya akhlak, dan lebih punya malu untuk jadi seorang Wapres RI.",2025-05-01 19:20:43
youtube,Banyak anak SMA yang otaknya jauuuuhhhhhh berkualitas dari orang ini,2025-05-01 19:20:43
youtube,"gini ya liat internet bjiir coment semua menghina fisik dan viidio nya padahal isinya bagus cuman emang yg harus di infokan bukan informasinya tapi kerjanya , gua si yakin rata rata orang yg menghina fisik dan bilang isinya kosong antara oon sama emang ada misinya entah itu dendam , politik dsb,

harusnya isi vidio dan tujuan Wakil presiden kita ini yg kita kritik bukan fisik nya , kalian benci orang orang koruptor dsb tapi kalian terlihat sama seperti mreka bner bner makin jiji gua sama masyarakat negara tercinta ini",2025-05-01 19:20:43
youtube,"ngomong yang penting 
yang penting ngomong ",2025-05-01 19:20:43
youtube,"Jirrr like 100k 
Buzzer nya langsung dikerahkan",2025-05-01 19:20:43
youtube,SALAM 19 JUTA LAPANGAN KERJA BARU. 1 AJA DI CARIIN SAMA BAPAKNYA.,2025-05-01 19:20:43
youtube,Mantap videonya mas. Tp to the point aja mas. Kami harus ngapain di bonus demografi ini?,2025-05-01 19:20:43
youtube,"sehina apa kamu mas wapres sampe beli bot buat like... pasti ngadu ayah, huhuhu",2025-05-01 19:20:43
youtube,Kembalikan fufufafa kami!,2025-05-01 19:20:43
youtube,"Beraninya sama SMP ke bawah..
Padahal ditunggu di kampus-kampus",2025-05-01 19:20:43
youtube,"Kereenn,

Rocky gerung",2025-05-01 19:20:43
youtube,Blo'on nya natural ,2025-05-01 19:20:43
youtube,"Untuk beliau wapres gibran, saya hanya menyarankan coba lihat videonya bang Ferry agar tau apa yang harus di revisi untuk negara kita ini ",2025-05-01 19:20:43
youtube,"bagus banget nih konten, kalau kalian punya gangguan insomnia nonton ini langsung tidur kok ",2025-05-01 19:20:43
youtube,Like 125ribu dan dislike 186ribu ayo mas wapres tambahin bot likenya dengan cara ngumpulin buzzer,2025-05-01 19:20:43
youtube,"Buka video, pause, baca komen, bahagia. 

Edit: lupa nulis dislike wkwk",2025-05-01 19:20:43
youtube,"Kosong adalah isi, isi adalah kosong ",2025-05-01 19:20:43
youtube,klw ngantuk tidur bro dari pada ngaur ,2025-05-01 19:20:43
youtube,"Iki video opo sih cung?
Pengin nonton video ini gegara nonton close the door om Ded n Ferry",2025-05-01 19:20:43
youtube,"Sumpah,,,, komentar para-para netizen sangat menginspirasi. ",2025-05-01 19:20:50
youtube,"Woooo yakali dari 6.000 like ke 100.000 dalam waktu satu hari, beli dimana? ",2025-05-01 19:20:50
youtube,4:14 Bung tadi anda membahas tentang Film Jumbo & sekarang membahas tentang AI? Anda ini lagi membahas apa bung?,2025-05-01 19:20:50
youtube,"Aku juga bisa kalau jadi wapres. Sayangnya bapakku udah wafat, gabisa Carikan kerja ",2025-05-01 19:20:50
youtube,Gibran ini manifestasi muda tapi tak tau malu. Bonus malu-maluin. ,2025-05-01 19:20:50
youtube,mas gibran hebat bgt seharusnya jadi ketua karang taruna,2025-05-01 19:20:50
youtube,"bikin naskahnya pake apa, pak?",2025-05-01 19:20:50
youtube,"Enak ya dicariin kerja sama orang tua
Sedangkan kita gk ada orang tua dan koneksi... Mirisnya negeri ini",2025-05-01 19:20:50
youtube,PARA BUZZER SEDANG BEKERJA KERAS DI VIDEO INI WKWKW,2025-05-01 19:20:50
youtube,Aura kosongnya sangat terpancar,2025-05-01 19:20:50
youtube,Bisa di blur dan di mute ga cog..,2025-05-01 19:20:50
youtube,"Smgt ngontennya bang 1,4 jt nih dlm bbrp hri ngeriii...",2025-05-01 19:20:50
youtube,"masih berani keluar ya nih orang, gpunya malu cok. sok sok ngasih harapan ke rakyat, keluarga lu noh benerin, ijasah bapak masih dipertanyakan, ipk anak cmn 2,... sekian, kerjaan cmn kunjungan dan beraninya cmn di sd smp sma doang, kampus noh ajak debat",2025-05-01 19:20:50
youtube,memang terburuk kau samsul.  dari yang terburuk ,2025-05-01 19:20:50
youtube,Mantap memang sutradara dan editornya ,2025-05-01 19:20:50
youtube,"Udah banyak yg bahas klo yg kek gini pak, banyak yg lebih bagus jugak.
Harusnya pemerintah bahas peran nya dong, apa yg bakal dilakukan pemerintah menghadapi bonus demografi untuk menuju Indonesia emas, biar kami warga sipil juga tau, klo pemerintah nggak diam.
Bukan cuma bicara anak muda siap apa nggak. dari dulu anak mudanya siap pak, tinggal pemerintahannya siap atau nggak?",2025-05-01 19:20:50
youtube,pak? beli like atau gimana nih? plus kosongnya natural kali pas salut,2025-05-01 19:20:50
youtube,"Mas Gibran sebenarnya saya dan kita kasian sama kamu, kamu di usia sekarang harus menanggung tanggung jawab besar, saya yakin sih kamu juga ingin seperti orang 2 yang punya citra  yang baik di mata orang, alasan banyak masyarakat yang menghujat kamu dan ingin menjatuhkan posisi kamu, dan saya tau bahwasanya kamu menjadi wapres itu keren desakan orang terdekat. Belajar lah untuk menolak dan menentang keinginan yang tidak ingin kamu jalani. Kehidupan yang tenang bersama keluarga tinggal di tempat yang nyaman bersama orang 2 yang peduli dengan mu. Jangan mau di hasut oleh orang yang penjilat.  Sehat selalu. Dengar kan masukan masyarakat , kita masyarakat mencela kamu bukan karena benci. Tapi kami sayang, kamu harus optimis, jangan mau tunduk dan mengikuti keinginan orang . Ikuti kata hati mu",2025-05-01 19:20:50
youtube,"Keren, suwun mas Gibran inspirasinya",2025-05-01 19:20:50
youtube,"Mantap Waores RI Gibran Rakabuming Raka 🇲🇨 #IndonesiaHebat  #IndonesiaEmas2045
#PrabowoGibran",2025-05-01 19:20:50
youtube,"Gue sih ga nonton video nya sampe abis, liat komen netizen sudah bikin terhibur, karena sudah mewakili suara hati gue ",2025-05-01 19:20:57
youtube,jangan menyerah ayo bersama2 wujudkan indonesia emas 2045 bersama pemerintahan prabowo gibran,2025-05-01 19:20:57
youtube,Salut pak Gibran menjadi contoh dan dan panutan bagi kita generasi muda dengan adanya canel bapak dapat meransang generasi muda Indonesia lebih mandiri dan tangguh menghadapi tantangan di era globalisasi ,2025-05-01 19:20:57
youtube,"Menurut saya aneh pak Wapres, anak muda diminta untuk bertanggung jawab terhadap hasil dari bonus demografi tapi seberpa banyak anak muda yang dilibatkan dalam peran untuk memaksimalkan bonus demografi ini?

Kan gak make sense , kita diminta bertanggung jawab terhadap apa yang tidak pernah kita perbuat. Makanya menurut saya mulai dari sekarang atur strategi agar anak muda yang mulai melakukan eksekusi terhadap berbagai sektor, kasih kesempatan anak muda supaya nanti bisa ditagih 'mana hasilnya'.",2025-05-01 19:20:57
youtube,"Buat aja perusahaan & serap tenaga kerja yg banyak bro, jangan banyak mencla mencle, org butuh pekerjaan, cari anak muda indonesia yg pintar di dlm n luar negri, kita kaya, tp yg merasakannya cm org2 kaya jg, jauh banget disparitas kesenjangan sosial yg kaya sm miskin, banyak2 mikir bro, kasi solusi, banyakin action, baca buku, jangan koleksi action figure dibanyakin, by. Anak Siak 1Juta Gulden.",2025-05-01 19:20:58
youtube,Komen di sini hangat yagesya...kalo di instagram ngeri...buzernya galak galak...wkwkwk,2025-05-01 19:20:58
youtube,Semangat pak Gibran...,2025-05-01 19:20:58
youtube,Semangat terus Mas Gibran,2025-05-01 19:20:58
youtube,Saya dukung gibran.. Biarlah waktu yg akan mnjawab,2025-05-01 19:20:58
youtube,"2024 saya pilih Ganjar Mahfud, mas.",2025-05-01 19:20:58
youtube,"Pada sok2 an ngejelek jelekin, padahal partai nya kemarin rebutan mas gibran buat jadi wakil nya ",2025-05-01 19:20:58
youtube,Mantap mas Gibran… Semangat Mas,2025-05-01 19:20:58
youtube,"Buka videonya baru detik pertama langsung aku pause, lanjut baca koment 
Gak perlu diputar videonya nanti keenakan dia dpt durasi nonton yg lama dr viewer ",2025-05-01 19:20:58
youtube,Mas bantu kami update System Makan Siang Gratis secara keseluruhan  #StillPositive #whatif?,2025-05-01 19:20:58
youtube,OmKe Gass,2025-05-01 19:20:58
youtube,ini wakil Presiden kah..? Hebat banget ya berarti ilmu nya kalo mau jadi kepala Negara.. setara sama alm bj habibie kah kecerdasan wakil presiden ini..?,2025-05-01 19:20:58
youtube,Jauhkan kami dari pemimpin yang kekanak-kanakan...Ammiin,2025-05-01 19:20:58
youtube,"Pak Gibran tolong pecat itu Retno Listyarti dan DPRD komisi 5 Jawa Barat. Masa sebodoh mereka bisa menjabat setinggi itu. Sedangkan yang terpelajar dan pandai ngelamar kerja aja gak lolos2 sampai kita harus terseok2 buka usaha sendiri. Dikejar2 sama kewajiban kementrian, kpp dll.",2025-05-01 19:20:58
youtube,Wi wok de tok not onle tok de tok,2025-05-01 19:20:58
youtube,Sangsi sosial ini akan terus berlanjut,2025-05-01 19:20:58
youtube,"kalo bapakmu ga masuk gorong-gorong, anda hanya menjadi mas-mas biasa.",2025-05-01 19:21:05
youtube,faham kan antara konsep video yang di sampaikan di yt ferry irwandi?,2025-05-01 19:21:05
youtube,"Dari sekian banyaknya yg komen, sulit sekali saya melihat komen yg positif",2025-05-01 19:21:05
youtube,Banyak bgt yg komen negatif ini. Padahal 50%+++ memilih beliau,2025-05-01 19:21:05
youtube,Kosep videonya ngikutin konsep Raymon Chin. Tapi hostnya beda jauh. ,2025-05-01 19:21:05
youtube,"Bagi warga RT 16 /RW 24 mendengar nama Keluarga   Jokowi langsung kerasukan setan. 
Mas Gibran senyum saja,  mereka langsung sesak napas

Aneh memang.",2025-05-01 19:21:05
youtube,Mantap Mas Gibran ,2025-05-01 19:21:05
youtube,"Wanjir, detik 4:12 ada artis!!! ",2025-05-01 19:21:05
youtube,"Sebenarnya saya nggak peduli dengan apa yang wakil presiden kita bicarakan, saya cuma numpang mampir disini untuk memberikan dislike  Alhamdulillah, ya, sesuatu...",2025-05-01 19:21:05
youtube,Susah bngt nyari komen yg mensupport . Semangat mas Gibran tunjukan ke pada masyarakat,2025-05-01 19:21:05
youtube,"Bonus demografi harus dibarengi dengan kerja keras untuk membangun sistem birokrasi yang baik dan sehat,  infrastruktur yang baik dan indeks SDM yang baik dan berkwalitas",2025-05-01 19:21:05
youtube,"saran saya, Anak muda indonesia jangan tiru teknologi yang dipakai Mas untuk mencapai cita citamu.",2025-05-01 19:21:05
youtube,"Bosq...bonus demografi itu acknowledged jika ada comparations atau at least ada sub sub bonus berbanding lurus mengiringi hal tersebut, that's the formula.  Dan most important thing, anda ini wakil presiden, suka tidak suka , secara view, point of scope.. presiden dan wapreslah yang menjadi representatif sebuah negara, just in case untuk sesuatu hal yang debatable , blowed up bahkan dari level paling dasar yaitu rakyat jelata, karena wajah representasi dari fakta akhir² ini, tentunya terkait anda dalam semua hal, justru bukankah sikap - adab untuk fixing the issue lah yg jadi priority concern in order untuk lebih baik pastinya, silakan berkontemplasi tanpa ego, ambisi, dan mimpi.. hold all of it first bosq.. ""dimana sisi buruknya jika menerima sebuah kritikan yg konstruktif, untuk jadi lebih baik kedepan ?"" ( unless a dumb of acts repeatedly = downgrade/buruk ). 


auk ah ..gelap ...capek gerbang konoha dari dulu itu itu aja, di""built up"" kek.. jangan segitu² aja.. sekali² expand kek ke kurigakure ",2025-05-01 19:21:05
youtube,Sehat selalu Mas Wapres,2025-05-01 19:21:05
youtube,TERIMA KASIH PAK WAPRES TELAH MENGHIBUR KITA SEMUA ,2025-05-01 19:21:05
youtube,"Sdhlah mas wapres,kami juga punya pikiran dan akal yg waras,kami tidak seperti apa yg anda pikirkan. Klo anda satu sepemikiran dg kami pasti anda tahu apa yang kami inginkan. Maka lihatlah kami dari sisi kesadaran dan pikiran yg masuk akal mas ",2025-05-01 19:21:05
youtube,"Apa hubungan nya dengan bonus demografi, mas tolong mas baca buku lagi yang rajin",2025-05-01 19:21:05
youtube,"Saya dateng kesini bukan buat isi konten nya yg kayanya sudah jelas kosong, saya cuman pengen liat komen2 nya aja, menghibur ",2025-05-01 19:21:05
youtube,GENIUS,2025-05-01 19:21:05
youtube,"Dosa apa negeri ini, bisa dapat wapres model gini. Apa gk menangis bung Hatta melihat ini",2025-05-01 19:21:05
youtube,"Semangat membangun bangsa mas wapres, 
Saatnya anak muda ikut membangun negerinya sendiri.",2025-05-01 19:21:14
youtube,"Sehat selalu Mas Wapres, biarkan para pembencimu abadi sakitnya sepanjang masa, sakit hati seumur hidup ",2025-05-01 19:21:14
youtube,Ya iyalah mas kita butuh alasan untuk percaya ,2025-05-01 19:21:14
youtube,Lanjut pak wapres.,2025-05-01 19:21:14
youtube,Cukup KDM hati kita ,2025-05-01 19:21:14
